check_in_date,property_id,property_name,category,city,room_class,no_guests,booking_platform,booking_status,ratings_given,revenue_generated,revenue_realized,Profitability_Index,successful_bookings,capacity,mmm yy,week no,day_type,length_of_stay,advance_booking
2022-05-01,16560,Atliq City,Business,Delhi,Standard,1,direct online,Checked Out,3.0,9100,9100,1.0,24,34,May 22,W 19,weekend,1,5
2022-05-01,16560,Atliq City,Business,Delhi,Standard,4,others,Checked Out,3.0,10920,10920,1.0,24,34,May 22,W 19,weekend,3,0
2022-05-01,16560,Atliq City,Business,Delhi,Standard,1,direct online,Checked Out,3.0,9100,9100,1.0,24,34,May 22,W 19,weekend,1,6
2022-05-01,16560,Atliq City,Business,Delhi,Standard,1,direct online,Checked Out,4.0,9100,9100,1.0,24,34,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,2,21
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,24
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,tripster,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,2
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,others,Cancelled,3.0,12600,5040,0.4,25,34,May 22,W 19,weekend,1,2
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,others,Cancelled,3.0,12600,5040,0.4,25,34,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Elite,4,others,Checked Out,3.0,15120,15120,1.0,25,34,May 22,W 19,weekend,6,1
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,makeyourtrip,Checked Out,2.0,12600,12600,1.0,25,34,May 22,W 19,weekend,3,4
2022-05-01,16560,Atliq City,Business,Delhi,Elite,3,tripster,Checked Out,3.0,13860,13860,1.0,25,34,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,journey,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,makeyourtrip,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,2
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,others,Cancelled,3.0,12600,5040,0.4,25,34,May 22,W 19,weekend,1,4
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,logtrip,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,2
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,2
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,others,Cancelled,3.0,12600,5040,0.4,25,34,May 22,W 19,weekend,2,1
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,others,Cancelled,3.0,12600,5040,0.4,25,34,May 22,W 19,weekend,4,1
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,direct online,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,2
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,21
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,tripster,Checked Out,4.0,12600,12600,1.0,25,34,May 22,W 19,weekend,2,4
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,makeyourtrip,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,2,6
2022-05-01,16560,Atliq City,Business,Delhi,Elite,2,makeyourtrip,Cancelled,3.0,12600,5040,0.4,25,34,May 22,W 19,weekend,1,2
2022-05-01,16560,Atliq City,Business,Delhi,Elite,1,direct online,Checked Out,3.0,12600,12600,1.0,25,34,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,others,Checked Out,4.0,16800,16800,1.0,15,20,May 22,W 19,weekend,4,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,others,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,tripster,Checked Out,2.0,16800,16800,1.0,15,20,May 22,W 19,weekend,2,2
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,others,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,2,0
2022-05-01,16560,Atliq City,Business,Delhi,Premium,2,direct offline,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Premium,2,others,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,2,5
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,others,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,5,others,Cancelled,3.0,21840,8736,0.4,15,20,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,others,Checked Out,4.0,16800,16800,1.0,15,20,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,2,direct online,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,3,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,makeyourtrip,Checked Out,4.0,16800,16800,1.0,15,20,May 22,W 19,weekend,3,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,direct online,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,3,1
2022-05-01,16560,Atliq City,Business,Delhi,Premium,2,others,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,1,3
2022-05-01,16560,Atliq City,Business,Delhi,Premium,1,others,Cancelled,3.0,16800,6720,0.4,15,20,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Premium,2,makeyourtrip,Checked Out,3.0,16800,16800,1.0,15,20,May 22,W 19,weekend,1,1
2022-05-01,16560,Atliq City,Business,Delhi,Presidential,1,others,No Show,3.0,26600,26600,1.0,6,7,May 22,W 19,weekend,3,1
2022-05-01,16560,Atliq City,Business,Delhi,Presidential,1,others,Checked Out,3.0,26600,26600,1.0,6,7,May 22,W 19,weekend,3,1
2022-05-01,16560,Atliq City,Business,Delhi,Presidential,2,others,Cancelled,3.0,26600,10640,0.4,6,7,May 22,W 19,weekend,1,24
2022-05-01,16560,Atliq City,Business,Delhi,Presidential,1,others,Checked Out,2.0,26600,26600,1.0,6,7,May 22,W 19,weekend,1,0
2022-05-01,16560,Atliq City,Business,Delhi,Presidential,5,others,Checked Out,3.0,34580,34580,1.0,6,7,May 22,W 19,weekend,2,1
2022-05-01,16560,Atliq City,Business,Delhi,Presidential,2,others,Checked Out,3.0,26600,26600,1.0,6,7,May 22,W 19,weekend,1,0
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,2,tripster,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,2,24
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,1,logtrip,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,2,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,2,makeyourtrip,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,1,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,2,others,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,1,0
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,3,tripster,Checked Out,5.0,10010,10010,1.0,16,18,May 22,W 19,weekend,3,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,1,direct online,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,2,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,3,logtrip,Checked Out,5.0,10010,10010,1.0,16,18,May 22,W 19,weekend,1,1
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,2,others,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,1,20
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,4,others,Checked Out,5.0,10920,10920,1.0,16,18,May 22,W 19,weekend,2,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,1,others,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,2,20
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,2,tripster,Cancelled,5.0,9100,3640,0.4,16,18,May 22,W 19,weekend,5,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,3,logtrip,Checked Out,5.0,10010,10010,1.0,16,18,May 22,W 19,weekend,4,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,2,makeyourtrip,Cancelled,5.0,9100,3640,0.4,16,18,May 22,W 19,weekend,1,5
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,2,logtrip,Checked Out,5.0,9100,9100,1.0,16,18,May 22,W 19,weekend,2,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,1,others,Checked Out,4.0,9100,9100,1.0,16,18,May 22,W 19,weekend,5,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Standard,3,makeyourtrip,Checked Out,5.0,10010,10010,1.0,16,18,May 22,W 19,weekend,1,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,others,Cancelled,5.0,12600,5040,0.4,24,24,May 22,W 19,weekend,1,1
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,others,Checked Out,4.0,12600,12600,1.0,24,24,May 22,W 19,weekend,1,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,others,Checked Out,2.0,12600,12600,1.0,24,24,May 22,W 19,weekend,5,5
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,4,others,Checked Out,5.0,15120,15120,1.0,24,24,May 22,W 19,weekend,1,5
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,4,tripster,Cancelled,5.0,15120,6048,0.4,24,24,May 22,W 19,weekend,1,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,1,makeyourtrip,Cancelled,5.0,12600,5040,0.4,24,24,May 22,W 19,weekend,1,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,24,24,May 22,W 19,weekend,5,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,3,direct online,Cancelled,5.0,13860,5544,0.4,24,24,May 22,W 19,weekend,6,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,others,Checked Out,4.0,12600,12600,1.0,24,24,May 22,W 19,weekend,2,0
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,others,Cancelled,5.0,12600,5040,0.4,24,24,May 22,W 19,weekend,1,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,tripster,Checked Out,4.0,12600,12600,1.0,24,24,May 22,W 19,weekend,2,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,3,makeyourtrip,Cancelled,5.0,13860,5544,0.4,24,24,May 22,W 19,weekend,1,21
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,3,makeyourtrip,Checked Out,5.0,13860,13860,1.0,24,24,May 22,W 19,weekend,1,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,others,Cancelled,5.0,12600,5040,0.4,24,24,May 22,W 19,weekend,5,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,1,others,Checked Out,4.0,12600,12600,1.0,24,24,May 22,W 19,weekend,6,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,makeyourtrip,Cancelled,5.0,12600,5040,0.4,24,24,May 22,W 19,weekend,1,0
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,1,logtrip,Cancelled,5.0,12600,5040,0.4,24,24,May 22,W 19,weekend,6,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,makeyourtrip,Checked Out,3.0,12600,12600,1.0,24,24,May 22,W 19,weekend,5,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,1,others,Checked Out,2.0,12600,12600,1.0,24,24,May 22,W 19,weekend,1,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,direct online,Checked Out,5.0,12600,12600,1.0,24,24,May 22,W 19,weekend,5,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,tripster,Checked Out,4.0,12600,12600,1.0,24,24,May 22,W 19,weekend,1,7
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,direct offline,Checked Out,5.0,12600,12600,1.0,24,24,May 22,W 19,weekend,4,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,2,tripster,Cancelled,5.0,12600,5040,0.4,24,24,May 22,W 19,weekend,5,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Elite,1,makeyourtrip,Checked Out,2.0,12600,12600,1.0,24,24,May 22,W 19,weekend,5,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,logtrip,Cancelled,5.0,16800,6720,0.4,21,21,May 22,W 19,weekend,3,5
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,others,Checked Out,1.0,16800,16800,1.0,21,21,May 22,W 19,weekend,5,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,4,tripster,Checked Out,5.0,20160,20160,1.0,21,21,May 22,W 19,weekend,2,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,makeyourtrip,Checked Out,4.0,16800,16800,1.0,21,21,May 22,W 19,weekend,1,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,1,others,Cancelled,5.0,16800,6720,0.4,21,21,May 22,W 19,weekend,6,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,3,makeyourtrip,Checked Out,5.0,18480,18480,1.0,21,21,May 22,W 19,weekend,2,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,1,others,Checked Out,5.0,16800,16800,1.0,21,21,May 22,W 19,weekend,1,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,tripster,Cancelled,5.0,16800,6720,0.4,21,21,May 22,W 19,weekend,1,0
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,others,Cancelled,5.0,16800,6720,0.4,21,21,May 22,W 19,weekend,1,21
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,others,Cancelled,5.0,16800,6720,0.4,21,21,May 22,W 19,weekend,5,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,3,others,Cancelled,5.0,18480,7392,0.4,21,21,May 22,W 19,weekend,2,7
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,1,others,Checked Out,4.0,16800,16800,1.0,21,21,May 22,W 19,weekend,3,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,3,others,Checked Out,4.0,18480,18480,1.0,21,21,May 22,W 19,weekend,1,5
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,others,Checked Out,5.0,16800,16800,1.0,21,21,May 22,W 19,weekend,1,1
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,direct offline,Cancelled,5.0,16800,6720,0.4,21,21,May 22,W 19,weekend,2,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,direct offline,Checked Out,5.0,16800,16800,1.0,21,21,May 22,W 19,weekend,1,5
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,6,journey,Cancelled,5.0,23520,9408,0.4,21,21,May 22,W 19,weekend,1,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,3,direct online,Cancelled,5.0,18480,7392,0.4,21,21,May 22,W 19,weekend,1,6
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,direct online,Checked Out,5.0,16800,16800,1.0,21,21,May 22,W 19,weekend,1,3
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,makeyourtrip,Checked Out,3.0,16800,16800,1.0,21,21,May 22,W 19,weekend,5,21
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Premium,2,others,Checked Out,5.0,16800,16800,1.0,21,21,May 22,W 19,weekend,1,0
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,2,tripster,Cancelled,5.0,26600,10640,0.4,9,10,May 22,W 19,weekend,1,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,3,tripster,Cancelled,5.0,29260,11704,0.4,9,10,May 22,W 19,weekend,1,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,2,others,Checked Out,3.0,26600,26600,1.0,9,10,May 22,W 19,weekend,1,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,1,makeyourtrip,Checked Out,5.0,26600,26600,1.0,9,10,May 22,W 19,weekend,6,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,5,others,Cancelled,5.0,34580,13832,0.4,9,10,May 22,W 19,weekend,1,1
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,2,others,Checked Out,5.0,26600,26600,1.0,9,10,May 22,W 19,weekend,4,4
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,4,others,Cancelled,5.0,31920,12768,0.4,9,10,May 22,W 19,weekend,5,21
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,2,others,Checked Out,5.0,26600,26600,1.0,9,10,May 22,W 19,weekend,6,2
2022-05-01,16561,Atliq Blu,Luxury,Delhi,Presidential,2,makeyourtrip,Checked Out,5.0,26600,26600,1.0,9,10,May 22,W 19,weekend,2,0
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,tripster,Cancelled,3.0,9100,3640,0.4,20,31,May 22,W 19,weekend,4,7
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,others,Checked Out,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,1,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,logtrip,Checked Out,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,5,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,3,makeyourtrip,Checked Out,3.0,10010,10010,1.0,20,31,May 22,W 19,weekend,4,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,3,journey,Checked Out,3.0,10010,10010,1.0,20,31,May 22,W 19,weekend,1,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,makeyourtrip,No Show,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,5,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,makeyourtrip,Checked Out,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,6,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,others,Cancelled,3.0,9100,3640,0.4,20,31,May 22,W 19,weekend,4,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,direct offline,Checked Out,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,2,20
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,direct online,Checked Out,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,1,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,logtrip,Cancelled,3.0,9100,3640,0.4,20,31,May 22,W 19,weekend,2,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,makeyourtrip,Cancelled,3.0,9100,3640,0.4,20,31,May 22,W 19,weekend,2,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,others,Checked Out,5.0,9100,9100,1.0,20,31,May 22,W 19,weekend,3,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,3,makeyourtrip,Cancelled,3.0,10010,4004,0.4,20,31,May 22,W 19,weekend,3,21
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,4,tripster,Checked Out,2.0,10920,10920,1.0,20,31,May 22,W 19,weekend,1,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,others,Checked Out,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,1,1
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,2,others,Checked Out,3.0,9100,9100,1.0,20,31,May 22,W 19,weekend,1,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,3,tripster,Cancelled,3.0,10010,4004,0.4,20,31,May 22,W 19,weekend,5,0
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,3,others,Checked Out,3.0,10010,10010,1.0,20,31,May 22,W 19,weekend,3,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Standard,3,others,Checked Out,1.0,10010,10010,1.0,20,31,May 22,W 19,weekend,5,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,4,tripster,Cancelled,3.0,15120,6048,0.4,30,43,May 22,W 19,weekend,1,0
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,direct offline,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,3,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,tripster,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,1,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,logtrip,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,3,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,1,others,Checked Out,2.0,12600,12600,1.0,30,43,May 22,W 19,weekend,3,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,4.0,12600,12600,1.0,30,43,May 22,W 19,weekend,1,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,1,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,1,journey,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,2,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,3,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,1,0
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,3,logtrip,Checked Out,3.0,13860,13860,1.0,30,43,May 22,W 19,weekend,2,6
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,3,makeyourtrip,Checked Out,3.0,13860,13860,1.0,30,43,May 22,W 19,weekend,6,21
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,makeyourtrip,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,1,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,direct offline,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,1,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,direct offline,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,1,6
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,4,others,Checked Out,3.0,15120,15120,1.0,30,43,May 22,W 19,weekend,1,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,5.0,12600,12600,1.0,30,43,May 22,W 19,weekend,2,7
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,6,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,3,others,Cancelled,3.0,13860,5544,0.4,30,43,May 22,W 19,weekend,1,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,3,others,Cancelled,3.0,13860,5544,0.4,30,43,May 22,W 19,weekend,1,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,makeyourtrip,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,1,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,6,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,1,6
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,4,others,Checked Out,4.0,15120,15120,1.0,30,43,May 22,W 19,weekend,1,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Cancelled,3.0,12600,5040,0.4,30,43,May 22,W 19,weekend,6,21
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,1,others,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,2,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,6,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,others,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,1,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,3,makeyourtrip,Checked Out,3.0,13860,13860,1.0,30,43,May 22,W 19,weekend,3,6
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Elite,2,tripster,Checked Out,3.0,12600,12600,1.0,30,43,May 22,W 19,weekend,6,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,tripster,Checked Out,3.0,16800,16800,1.0,14,18,May 22,W 19,weekend,1,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,others,Checked Out,3.0,16800,16800,1.0,14,18,May 22,W 19,weekend,1,21
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,logtrip,Cancelled,3.0,16800,6720,0.4,14,18,May 22,W 19,weekend,1,3
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,logtrip,Cancelled,3.0,16800,6720,0.4,14,18,May 22,W 19,weekend,1,21
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,1,others,No Show,3.0,16800,16800,1.0,14,18,May 22,W 19,weekend,5,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,others,Cancelled,3.0,16800,6720,0.4,14,18,May 22,W 19,weekend,2,5
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,makeyourtrip,Cancelled,3.0,16800,6720,0.4,14,18,May 22,W 19,weekend,1,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,1,others,Checked Out,3.0,16800,16800,1.0,14,18,May 22,W 19,weekend,2,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,direct online,Checked Out,2.0,16800,16800,1.0,14,18,May 22,W 19,weekend,2,2
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,makeyourtrip,Checked Out,3.0,16800,16800,1.0,14,18,May 22,W 19,weekend,2,4
2022-05-01,16562,Atliq Bay,Luxury,Delhi,Premium,2,others,Checked Out,3.0,16800,16800,1.0,14,18,May 22,W 19,weekend,1,3
